Index,Title,Link,Date,Source
619,How to Run ChatGPT on Raspberry Pi or PC,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LnRvbXNoYXJkd2FyZS5jb20vaG93LXRvL3J1bi1jaGF0Z3B0LW9uLXJhc3BiZXJyeS1wadIBAA?oc=5,23/01/2023,Tom's Hardware
620,Asia's richest man Gautam Adani is addicted to ChatGPT,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8yMy90ZWNoL2dhdXRhbS1hZGFuaS1jaGF0Z3B0LWluZGlhLWhuay1pbnRsL2luZGV4Lmh0bWzSAVZodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzAxLzIzL3RlY2gvZ2F1dGFtLWFkYW5pLWNoYXRncHQtaW5kaWEtaG5rLWludGwvaW5kZXguaHRtbA?oc=5,24/01/2023,CNN
621,Perplexity AI Challenges ChatGPT and Google With New ...,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vdm9pY2Vib3QuYWkvMjAyMy8wMS8yMy9wZXJwbGV4aXR5LWFpLWNoYWxsZW5nZXMtY2hhdGdwdC1hbmQtZ29vZ2xlLXdpdGgtbmV3LWNvbnZlcnNhdGlvbmFsLXNlYXJjaC1lbmdpbmUv0gEA?oc=5,23/01/2023,Voicebot.ai
622,Google vs ChatGPT: Which Search Engine Will Dominate the World?,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L2dvb2dsZS12cy1jaGF0Z3B0LXdoaWNoLXNlYXJjaC1lbmdpbmUtd2lsbC1kb21pbmF0ZS10aGUtd29ybGQv0gEA?oc=5,23/01/2023,Analytics Insight
623,"5 ChatGPT alternatives that you can try ChatSonic, DeepL Write, YouChat and more",https://news.google.com/rss/articles/CBMijAFodHRwczovL3RlY2guaGluZHVzdGFudGltZXMuY29tL3RlY2gvbmV3cy81LWNoYXRncHQtYWx0ZXJuYXRpdmVzLXRoYXQteW91LWNhbi10cnktY2hhdHNvbmljLWRlZXBsLXdyaXRlLXlvdWNoYXQtYW5kLW1vcmUtNzE2NzQ0OTEzMTg1MTEuaHRtbNIBkAFodHRwczovL3RlY2guaGluZHVzdGFudGltZXMuY29tL2FtcC90ZWNoL25ld3MvNS1jaGF0Z3B0LWFsdGVybmF0aXZlcy10aGF0LXlvdS1jYW4tdHJ5LWNoYXRzb25pYy1kZWVwbC13cml0ZS15b3VjaGF0LWFuZC1tb3JlLTcxNjc0NDkxMzE4NTExLmh0bWw?oc=5,23/01/2023,HT Tech
624,Nvidia to Win Big From ChatGPT as Data Center Unit Continues ...,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmRhdGFjZW50ZXJrbm93bGVkZ2UuY29tL2ludmVzdGluZy9udmlkaWEtd2luLWJpZy1jaGF0Z3B0LWRhdGEtY2VudGVyLXVuaXQtY29udGludWVzLWdyb3d0aC1wcmVkaWN0cy13YWxsLXN0cmVldNIBAA?oc=5,23/01/2023,Data Center Knowledge
625,What is ChatGPT and why are schools and universities so worried about students using AI to cheat?,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIzLTAxLTI0L3doYXQtaXMtY2hhdGdwdC1ob3ctY2FuLWl0LWJlLWRldGVjdGVkLWJ5LXNjaG9vbC11bml2ZXJzaXR5LzEwMTg4NDM4ONIBKGh0dHBzOi8vYW1wLmFiYy5uZXQuYXUvYXJ0aWNsZS8xMDE4ODQzODg?oc=5,23/01/2023,ABC News
626,Analysis | ChatGPT is now writing legislation. Is this the future?,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIzLzAxLzIzL2NoYXRncHQtaXMtbm93LXdyaXRpbmctbGVnaXNsYXRpb24taXMtdGhpcy1mdXR1cmUv0gEA?oc=5,23/01/2023,The Washington Post
627,How ChatGPT is impacting learning,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vZ2xvYmFsbmV3cy5jYS92aWRlby85NDI5NDAyL2hvdy1jaGF0Z3B0LWlzLWltcGFjdGluZy1sZWFybmluZ9IBSmh0dHBzOi8vZ2xvYmFsbmV3cy5jYS92aWRlby85NDI5NDAyL2hvdy1jaGF0Z3B0LWlzLWltcGFjdGluZy1sZWFybmluZy9hbXAv?oc=5,23/01/2023,Global News
628,ChatGPT and the sweatshops powering the digital age,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vb3BpbmlvbnMvMjAyMy8xLzIzL3N3ZWF0c2hvcHMtYXJlLW1ha2luZy1vdXItZGlnaXRhbC1hZ2Utd29ya9IBW2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL29waW5pb25zLzIwMjMvMS8yMy9zd2VhdHNob3BzLWFyZS1tYWtpbmctb3VyLWRpZ2l0YWwtYWdlLXdvcms?oc=5,23/01/2023,Al Jazeera English
629,I asked ChatGPT for Toronto real estate advice and this is what I got,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmJsb2d0by5jb20vcmVhbC1lc3RhdGUtdG9yb250by8yMDIzLzAxL2NoYXRncHQtdG9yb250by1yZWFsLWVzdGF0ZS1hZHZpY2Uv0gEA?oc=5,23/01/2023,blogTO
630,Is C3.ai Stock a ChatGPT Artificial Intelligence Play?,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm1hcmtldGJlYXQuY29tL29yaWdpbmFscy9pcy1jM2FpLXN0b2NrLWEtY2hhdGdwdC1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1wbGF5L9IBAA?oc=5,23/01/2023,MarketBeat
631,Will AI Replace Your Cannabis Lawyer? (I Asked ChatGPT),https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vaGFycmlzYnJpY2tlbi5jb20vY2FubmFsYXdibG9nL3dpbGwtYWktcmVwbGFjZS15b3VyLWNhbm5hYmlzLWxhd3llci1pLWFza2VkLWNoYXRncHQv0gEA?oc=5,23/01/2023,Harris Bricken
632,"As NYC Public Schools Block ChatGPT, OpenAI Says It's Working ...",https://news.google.com/rss/articles/CBMiswFodHRwczovL3d3dy5wcmVkaWN0aXZlYW5hbHl0aWNzd29ybGQuY29tL21hY2hpbmVsZWFybmluZ3RpbWVzL2FzLW55Yy1wdWJsaWMtc2Nob29scy1ibG9jay1jaGF0Z3B0LW9wZW5haS1zYXlzLWl0cy13b3JraW5nLW9uLW1pdGlnYXRpb25zLXRvLWhlbHAtc3BvdC1jaGF0Z3B0LWdlbmVyYXRlZC10ZXh0LzEyODU2L9IBAA?oc=5,23/01/2023,The Machine Learning Times
633,"Big XR News from Google, ChatGPT, Vodafone, and Seoul Metropolitan Government",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnhydG9kYXkuY29tL3ZpcnR1YWwtcmVhbGl0eS9iaWcteHItbmV3cy1mcm9tLWdvb2dsZS1jaGF0Z3B0LXZvZGFmb25lLWFuZC1zZW91bC1tZXRyb3BvbGl0YW4tZ292ZXJubWVudC_SAXdodHRwczovL3d3dy54cnRvZGF5LmNvbS92aXJ0dWFsLXJlYWxpdHkvYmlnLXhyLW5ld3MtZnJvbS1nb29nbGUtY2hhdGdwdC12b2RhZm9uZS1hbmQtc2VvdWwtbWV0cm9wb2xpdGFuLWdvdmVybm1lbnQvYW1wLw?oc=5,23/01/2023,XR Today
634,ChatGPT: AI revolution that could change the face of Zim’s economy,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3Lm5ld3NkYXkuY28uencvb3Bpbmlvbi1hbmFseXNpcy9hcnRpY2xlLzIwMDAwNjUwNi9jaGF0Z3B0LWFpLXJldm9sdXRpb24tdGhhdC1jb3VsZC1jaGFuZ2UtdGhlLWZhY2Utb2Ytemltcy1lY29ub2150gGBAWh0dHBzOi8vd3d3Lm5ld3NkYXkuY28uencvYW1wL29waW5pb24tYW5hbHlzaXMvYXJ0aWNsZS8yMDAwMDY1MDYvY2hhdGdwdC1haS1yZXZvbHV0aW9uLXRoYXQtY291bGQtY2hhbmdlLXRoZS1mYWNlLW9mLXppbXMtZWNvbm9teQ?oc=5,24/01/2023,NewsDay
635,ChatSonic: The AI Powered Alternative to ChatGPT created by a Delhi Boy,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy50aW1lc25vd25ld3MuY29tL3RlY2hub2xvZ3ktc2NpZW5jZS9jaGF0c29uaWMtdGhlLWFpLXBvd2VyZWQtYWx0ZXJuYXRpdmUtdG8tY2hhdGdwdC1jcmVhdGVkLWJ5LWEtZGVsaGktYm95LWFydGljbGUtOTcyNTUzMDbSAYsBaHR0cHM6Ly93d3cudGltZXNub3duZXdzLmNvbS90ZWNobm9sb2d5LXNjaWVuY2UvY2hhdHNvbmljLXRoZS1haS1wb3dlcmVkLWFsdGVybmF0aXZlLXRvLWNoYXRncHQtY3JlYXRlZC1ieS1hLWRlbGhpLWJveS1hcnRpY2xlLTk3MjU1MzA2L2FtcA?oc=5,23/01/2023,Times Now
636,"Opinion: ChatGPT Should Be Harnessed, Not Banned",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmdvdnRlY2guY29tL29waW5pb24tY2hhdGdwdC1zaG91bGQtYmUtaGFybmVzc2VkLW5vdC1iYW5uZWTSAVBodHRwczovL3d3dy5nb3Z0ZWNoLmNvbS9vcGluaW9uLWNoYXRncHQtc2hvdWxkLWJlLWhhcm5lc3NlZC1ub3QtYmFubmVkP19hbXA9dHJ1ZQ?oc=5,23/01/2023,Government Technology
637,Can Google Challenge OpenAI With Self Attention Patents?,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYWxleHpoYXZvcm9ua292LzIwMjMvMDEvMjMvY2FuLWdvb2dsZS1jaGFsbGVuZ2Utb3BlbmFpLXdpdGgtc2VsZi1hdHRlbnRpb24tcGF0ZW50cy_SAQA?oc=5,23/01/2023,Forbes
638,We asked ChatGPT to write three Flyers mini articles,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmJyb2Fkc3RyZWV0aG9ja2V5LmNvbS8yMDIzLzEvMjMvMjM1NjM5NzYvcGhpbGFkZWxwaGlhLWZseWVycy0yMDIyLTIwMjMtY2hhdGdwdC1haS1hcnRpY2xlLWhvY2tledIBeWh0dHBzOi8vd3d3LmJyb2Fkc3RyZWV0aG9ja2V5LmNvbS9wbGF0Zm9ybS9hbXAvMjAyMy8xLzIzLzIzNTYzOTc2L3BoaWxhZGVscGhpYS1mbHllcnMtMjAyMi0yMDIzLWNoYXRncHQtYWktYXJ0aWNsZS1ob2NrZXk?oc=5,23/01/2023,Broad Street Hockey
639,ChatGPT Potentially Revolutionizes the Cryptocurrency Market,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L2NoYXRncHQtcG90ZW50aWFsbHktcmV2b2x1dGlvbml6ZXMtdGhlLWNyeXB0b2N1cnJlbmN5LW1hcmtldC_SAQA?oc=5,23/01/2023,Analytics Insight
640,Almost 30 per cent of professionals say they’ve tried ChatGPT at work,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS90ZWNobm9sb2d5L2FsbW9zdC0zMC1vZi1wcm9mZXNzaW9uYWxzLXNheS10aGV5dmUtdHJpZWQtY2hhdGdwdC1hdC13b3JrLTgzOTk1OTUv0gF2aHR0cHM6Ly9pbmRpYW5leHByZXNzLmNvbS9hcnRpY2xlL3RlY2hub2xvZ3kvYWxtb3N0LTMwLW9mLXByb2Zlc3Npb25hbHMtc2F5LXRoZXl2ZS10cmllZC1jaGF0Z3B0LWF0LXdvcmstODM5OTU5NS9saXRlLw?oc=5,23/01/2023,The Indian Express
641,"A developer combined Siri & ChatGPT, and showed off the results",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmFuZHJvaWRoZWFkbGluZXMuY29tLzIwMjMvMDEvZGV2ZWxvcGVyLXNpcmktY2hhdGdwdC1jb21iaW5lLmh0bWzSAVBodHRwczovL3d3dy5hbmRyb2lkaGVhZGxpbmVzLmNvbS8yMDIzLzAxL2RldmVsb3Blci1zaXJpLWNoYXRncHQtY29tYmluZS5odG1sP2FtcA?oc=5,23/01/2023,Android Headlines
642,ChatGPT and Defining Humanity in the Age of Brains in Vats,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vY2h1cmNobGlmZWpvdXJuYWwubmQuZWR1L2FydGljbGVzL2h1bWFuaXR5LWluLXRoZS1hZ2Utb2YtYnJhaW5zLWluLXZhdHMv0gEA?oc=5,23/01/2023,Church Life Journal
643,"Spike Narayan column: ChatGPT is making big news, but should we be surprised or concerned? indica News",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vaW5kaWNhbmV3cy5jb20vMjAyMy8wMS8yNC9zcGlrZS1uYXJheWFuLWNvbHVtbi1jaGF0Z3B0LWlzLW1ha2luZy1iaWctbmV3cy1idXQtc2hvdWxkLXdlLWJlLXN1cnByaXNlZC1vci1jb25jZXJuZWQv0gF-aHR0cHM6Ly9pbmRpY2FuZXdzLmNvbS8yMDIzLzAxLzI0L3NwaWtlLW5hcmF5YW4tY29sdW1uLWNoYXRncHQtaXMtbWFraW5nLWJpZy1uZXdzLWJ1dC1zaG91bGQtd2UtYmUtc3VycHJpc2VkLW9yLWNvbmNlcm5lZC9hbXAv?oc=5,24/01/2023,indica News
644,"In Davos, Satya Nadella Explains How ChatGPT Is Helping Indian Villagers",https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2J0LXR2L3ZpZGVvL2luLWRhdm9zLXNhdHlhLW5hZGVsbGEtZXhwbGFpbnMtaG93LWNoYXRncHQtaXMtaGVscGluZy1pbmRpYW4tdmlsbGFnZXJzLTM2NzI5NS0yMDIzLTAxLTI00gGGAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL2J0LXR2L3ZpZGVvL2luLWRhdm9zLXNhdHlhLW5hZGVsbGEtZXhwbGFpbnMtaG93LWNoYXRncHQtaXMtaGVscGluZy1pbmRpYW4tdmlsbGFnZXJzLTM2NzI5NS0yMDIzLTAxLTI0?oc=5,24/01/2023,Business Today
645,"ICYMI: Week of January 16 – ChatGPT, future WHS college athletes ...",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3dheWxhbmRzdHVkZW50cHJlc3MuY29tLzEwOTM3MS9uZXdzL2ljeW1pLXdlZWstb2YtamFudWFyeS0xNi1jaGF0Z3B0LWZ1dHVyZS13aHMtY29sbGVnZS1hdGhsZXRlcy1hbmQtc3BlYWtpbmctb3V0LWFnYWluc3QtcmFjaXNtL9IBAA?oc=5,23/01/2023,Wayland Student Press
646,The advent of Chat GPT in academia,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1jZ2lsbHRyaWJ1bmUuY29tL3N0dWRlbnQtbGlmZS90aGUtYWR2ZW50LW9mLWNoYXQtZ3B0LWluLWFjYWRlbWlhLTAxLTI0LTIwMjIv0gEA?oc=5,24/01/2023,McGill Tribune
647,Higher Ed Reactions to ChatGPT Run the Gamut,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmdvdnRlY2guY29tL2VkdWNhdGlvbi9oaWdoZXItZWQvaGlnaGVyLWVkLXJlYWN0aW9ucy10by1jaGF0Z3B0LXJ1bi10aGUtZ2FtdXTSAQA?oc=5,24/01/2023,Government Technology
648,How researchers will evolve with Chat GPT,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vZW5nbGlzaC5hbGFyYWJpeWEubmV0L3ZpZXdzLzIwMjMvMDEvMjQvSG93LXJlc2VhcmNoZXJzLXdpbGwtZXZvbHZlLXdpdGgtQ2hhdC1HUFTSAVxodHRwczovL2VuZ2xpc2guYWxhcmFiaXlhLm5ldC9hbXAvdmlld3MvMjAyMy8wMS8yNC9Ib3ctcmVzZWFyY2hlcnMtd2lsbC1ldm9sdmUtd2l0aC1DaGF0LUdQVA?oc=5,24/01/2023,Al Arabiya English
649,AI ChatGPT is helping CEOs think. Will it also take your job?,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvY2hhdGdwdC1jaGF0Ym90LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWpvYi1yZXBsYWNlbWVudC_SAVlodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbmV3cy9jaGF0Z3B0LWNoYXRib3QtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2Utam9iLXJlcGxhY2VtZW50Lw?oc=5,24/01/2023,CBS News
650,How Dangerous Are ChatGPT And Natural Language Technology For Cybersecurity?,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2Jlcm5hcmRtYXJyLzIwMjMvMDEvMjUvaG93LWRhbmdlcm91cy1hcmUtY2hhdGdwdC1hbmQtbmF0dXJhbC1sYW5ndWFnZS10ZWNobm9sb2d5LWZvci1jeWJlcnNlY3VyaXR5L9IBhAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2Jlcm5hcmRtYXJyLzIwMjMvMDEvMjUvaG93LWRhbmdlcm91cy1hcmUtY2hhdGdwdC1hbmQtbmF0dXJhbC1sYW5ndWFnZS10ZWNobm9sb2d5LWZvci1jeWJlcnNlY3VyaXR5L2FtcC8?oc=5,25/01/2023,Forbes
651,How to stop worrying and love (or at least live with) ChatGPT,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMy8wMS8yNC8xMTUxMTYwMTk2L2hvdy10by1zdG9wLXdvcnJ5aW5nLWFuZC1sb3ZlLW9yLWF0LWxlYXN0LWxpdmUtd2l0aC1jaGF0Z3B00gEA?oc=5,24/01/2023,NPR
652,What countries is Chat GPT available & not available in? WePC,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LndlcGMuY29tL3RpcHMvd2hhdC1jb3VudHJpZXMtaXMtY2hhdC1ncHQtdW5hdmFpbGFibGUv0gEA?oc=5,24/01/2023,WePC - PC Tech & PC Gaming News
653,What DevOps Needs to Know About ChatGPT,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vZGV2b3BzLmNvbS93aGF0LWRldm9wcy1uZWVkcy10by1rbm93LWFib3V0LWNoYXRncHQv0gE_aHR0cHM6Ly9kZXZvcHMuY29tL3doYXQtZGV2b3BzLW5lZWRzLXRvLWtub3ctYWJvdXQtY2hhdGdwdC9hbXAv?oc=5,24/01/2023,DevOps.com
654,AI Developers Release Open Source Implementations of ChatGPT ...,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmluZm9xLmNvbS9uZXdzLzIwMjMvMDEvb3Blbi1zb3VyY2UtY2hhdGdwdC_SAQA?oc=5,24/01/2023,InfoQ.com
655,Learn how to use AI and ChatGPT with the best free online courses ...,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vbWFzaGFibGUuY29tL3VrL2RlYWxzL2hvdy10by11c2UtYWktZm9yLWZyZWXSAQA?oc=5,24/01/2023,Mashable
656,Tools such as ChatGPT threaten transparent science; here are our ...,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAyMy0wMDE5MS0x0gEA?oc=5,24/01/2023,Nature.com
657,ChatGPT Sprints to One Million Users,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9jaGFydC8yOTE3NC90aW1lLXRvLW9uZS1taWxsaW9uLXVzZXJzL9IBQ2h0dHBzOi8vd3d3LnN0YXRpc3RhLmNvbS9jaGFydC9hbXAvMjkxNzQvdGltZS10by1vbmUtbWlsbGlvbi11c2Vycy8?oc=5,24/01/2023,Statista
658,"ChatGPT: What is it, and why is it being banned in some places?",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnJuei5jby5uei9uZXdzL3dvcmxkLzQ4MzAzOS9jaGF0Z3B0LXdoYXQtaXMtaXQtYW5kLXdoeS1pcy1pdC1iZWluZy1iYW5uZWQtaW4tc29tZS1wbGFjZXPSAQA?oc=5,24/01/2023,RNZ
659,Who’s getting the better deal in Microsoft’s $10 billion tie up with ChatGPT creator OpenAI?,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8wMS8yNC93aG9zLWdldHRpbmctdGhlLWJldHRlci1kZWFsLWluLW1pY3Jvc29mdHMtMTAtYmlsbGlvbi10aWUtdXAtd2l0aC1jaGF0Z3B0LWNyZWF0b3Itb3BlbmFpL9IBfGh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8wMS8yNC93aG9zLWdldHRpbmctdGhlLWJldHRlci1kZWFsLWluLW1pY3Jvc29mdHMtMTAtYmlsbGlvbi10aWUtdXAtd2l0aC1jaGF0Z3B0LWNyZWF0b3Itb3BlbmFpL2FtcC8?oc=5,24/01/2023,Fortune
660,Listen: How banks can use ChatGPT to improve financial literacy,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vYmFua2F1dG9tYXRpb25uZXdzLmNvbS9hbGxwb3N0cy9jZW50ZXItb2YtZXhjZWxsZW5jZS9saXN0ZW4taG93LWJhbmtzLWNhbi11c2UtY2hhdGdwdC10by1pbXByb3ZlLWZpbmFuY2lhbC1saXRlcmFjeS_SAQA?oc=5,24/01/2023,Bank Automation News
661,Is ChatGPT driving Nvidia’s stock price higher?,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmZpbmFuY2lhbGV4cHJlc3MuY29tL2ludmVzdGluZy1hYnJvYWQvZmVhdHVyZWQtc3Rvcmllcy9pcy1jaGF0Z3B0LWRyaXZpbmctbnZpZGlhcy1zdG9jay1wcmljZS1oaWdoZXIvMjk1ODkzMy_SAX5odHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9pbnZlc3RpbmctYWJyb2FkL2ZlYXR1cmVkLXN0b3JpZXMvaXMtY2hhdGdwdC1kcml2aW5nLW52aWRpYXMtc3RvY2stcHJpY2UtaGlnaGVyLzI5NTg5MzMvbGl0ZS8?oc=5,24/01/2023,The Financial Express
662,"As ChatGPT sets the internet aflame, will AI write the lyrics of ...",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm11c2ljYnVzaW5lc3N3b3JsZHdpZGUuY29tL3BvZGNhc3QvY2hhdGdwdC1pbnRlcm5ldC1hZmxhbWUtYWktdG9tb3Jyb3dzLWhpdHMv0gEA?oc=5,24/01/2023,Music Business Worldwide
663,Character.AI: A ChatGPT alternative that lets you talk to Elon Musk ...,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vdGVjaGZ1bmRpbmduZXdzLmNvbS9jaGFyYWN0ZXItYWktYS1jaGF0Z3B0LWFsdGVybmF0aXZlLXRoYXQtbGV0cy15b3UtdGFsay10by1lbG9uLW11c2stdG9ueS1zdGFyay1pbi1yZWFsLXRpbWUv0gEA?oc=5,24/01/2023,Tech Funding News
664,"Decoding ChatGPT Part 1 Will it dethrone Google? Not really, say ...",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmFkZ3VsbHkuY29tL2RlY29kaW5nLWNoYXRncHQtcGFydC0xLXdpbGwtaXQtZGV0aHJvbmUtZ29vZ2xlLW5vdC1yZWFsbHktc2F5LWV4cGVydHMtMTI3NzA1Lmh0bWzSAQA?oc=5,25/01/2023,Adgully
665,ChatGPT: The chatbot changing how we work | Podcasts | Naked ...,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnRoZW5ha2Vkc2NpZW50aXN0cy5jb20vcG9kY2FzdHMvbmFrZWQtc2NpZW50aXN0cy1wb2RjYXN0L2NoYXRncHQtY2hhdGJvdC1jaGFuZ2luZy1ob3ctd2Utd29ya9IBAA?oc=5,24/01/2023,The Naked Scientists
666,He loves artificial intelligence. Hear why he is issuing a warning about ChatGPT,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmNubi5jb20vdmlkZW9zL2J1c2luZXNzLzIwMjMvMDEvMjQvd2hhdC1pcy1jaGF0Z3B0LWNubnRtLXBrZy15dXJrZXZpY2gtY29udGQtdnB4LmNubtIBZGh0dHBzOi8vYW1wLmNubi5jb20vY25uL3ZpZGVvcy9idXNpbmVzcy8yMDIzLzAxLzI0L3doYXQtaXMtY2hhdGdwdC1jbm50bS1wa2cteXVya2V2aWNoLWNvbnRkLXZweC5jbm4?oc=5,24/01/2023,CNN
667,"Nvidia to Win Big From ChatGPT Hype, Wall Street Predicts",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdGVjaC5oaW5kdXN0YW50aW1lcy5jb20vdGVjaC9uZXdzL252aWRpYS10by13aW4tYmlnLWZyb20tY2hhdGdwdC1oeXBlLXdhbGwtc3RyZWV0cHJlZGljdHMtNzE2NzQ1MDM1MjMzODIuaHRtbNIBeWh0dHBzOi8vdGVjaC5oaW5kdXN0YW50aW1lcy5jb20vYW1wL3RlY2gvbmV3cy9udmlkaWEtdG8td2luLWJpZy1mcm9tLWNoYXRncHQtaHlwZS13YWxsLXN0cmVldHByZWRpY3RzLTcxNjc0NTAzNTIzMzgyLmh0bWw?oc=5,24/01/2023,HT Tech
668,"Meet StockGPT, the ChatGPT of Stocks",https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vYW5hbHl0aWNzaW5kaWFtYWcuY29tL21lZXQtc3RvY2tncHQtdGhlLWNoYXRncHQtb2Ytc3RvY2tzL9IBAA?oc=5,24/01/2023,Analytics India Magazine
669,What if ChatGPT were India's finance minister? Here's what Budget 2023 would look like,https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS93aGF0LWlmLWNoYXRncHQtd2FzLWluZGlhcy1maW5hbmNlLW1pbmlzdGVyLWhlcmVzLXdoYXQtd2lsbC1jaGFuZ2UtaW4tYnVkZ2V0LTIwMjMtMzY3MzA4LTIwMjMtMDEtMjTSAZoBaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi9hbXAvdGVjaG5vbG9neS9uZXdzL3N0b3J5L3doYXQtaWYtY2hhdGdwdC13YXMtaW5kaWFzLWZpbmFuY2UtbWluaXN0ZXItaGVyZXMtd2hhdC13aWxsLWNoYW5nZS1pbi1idWRnZXQtMjAyMy0zNjczMDgtMjAyMy0wMS0yNA?oc=5,24/01/2023,Business Today
670,"Billionaire Gautam Adani accepts he is addicted to viral AI tool ChatGPT, here is what he said",https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9iaWxsaW9uYWlyZS1nYXV0YW0tYWRhbmktYWNjZXB0cy1oZS1pcy1hZGRpY3RlZC10by12aXJhbC1haS10b29sLWNoYXRncHQtaGVyZS1pcy13aGF0LWhlLXNhaWQtMjMyNjAzMy0yMDIzLTAxLTI10gGkAWh0dHBzOi8vd3d3LmluZGlhdG9kYXkuaW4vYW1wL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9iaWxsaW9uYWlyZS1nYXV0YW0tYWRhbmktYWNjZXB0cy1oZS1pcy1hZGRpY3RlZC10by12aXJhbC1haS10b29sLWNoYXRncHQtaGVyZS1pcy13aGF0LWhlLXNhaWQtMjMyNjAzMy0yMDIzLTAxLTI1?oc=5,25/01/2023,India Today
